,H_modelled,H_modelled_grad,H_modelled_lapl,v_modelled,v_modelled_grad,v_modelled_lapl,boundary_proximity,elevation1,elevation1_gradient,elevation1_laplacian,elevation2,elevation2_gradient,elevation2_laplacian,glacier,H,x,y,fold,elevation_diff
296,25.958065,1.8356951,0.3890128,2.953742,0.8947216,0.12867111,155.60315,495.1084,0.09486719,0.0027175904,491.5201,0.12660035,0.0035270688,scottturnerbreen,18.62239569,520556.861,8669261.939,-1,-3.5882874
297,31.998203,3.7085953,1.648984,2.798208,0.85163593,0.49505264,182.29767,496.83032,0.12327064,0.0007089614,494.41757,0.16086249,0.002204895,scottturnerbreen,17.89155275,520523.86,8669262.18,-1,-2.4127502
301,49.690052,2.4048142,-0.5893774,9.19905,1.2070208,-0.11839998,190.94896,515.8443,0.16662161,0.00093107205,514.22235,0.16603392,0.0036446569,scottturnerbreen,21.96227136,520448.178,8669135.65,-1,-1.6219482
302,54.21896,2.5087202,-1.6629276,6.6732464,1.2449348,-0.087925315,201.09126,521.02875,0.1682519,-0.0020668984,520.9698,0.18428868,-0.0043404573,scottturnerbreen,18.7267934,520408.293,8669130.711,3,-0.05895996
303,51.245766,0.6582869,-0.008200645,5.1527147,0.17372453,0.009581089,191.29153,540.21375,0.18287835,0.0016377456,540.31885,0.13923842,0.0031043054,scottturnerbreen,19.66628656,520339.212,8669039.067,3,0.10510254
304,51.04748,0.66014624,-0.08210659,5.1176195,0.1641098,-0.00058710575,196.30736,541.8385,0.18357176,0.00069789914,541.58685,0.16831782,0.0034620282,scottturnerbreen,23.47519107,520341.441,8669024.802,3,-0.25164795
305,49.740482,0.57360584,-0.02691269,4.934934,0.1914528,-0.00022137165,178.30429,546.5701,0.16664684,-0.0019920347,545.90295,0.18571562,0.0026850696,scottturnerbreen,27.90850465,520346.704,8668994.266,3,-0.6671753
306,48.17541,0.8319143,-0.11060619,5.1487985,0.34847796,0.102087855,154.6919,549.4083,0.1532336,-0.0004422185,549.3214,0.15816702,0.00095863314,scottturnerbreen,31.35004518,520351.458,8668966.782,3,-0.08691406
307,45.507458,1.0490707,0.058796883,5.892997,0.72436994,-0.017004013,140.65527,553.5264,0.16396359,0.0017008777,552.99493,0.18575987,0.005707646,scottturnerbreen,34.32190119,520355.445,8668942.921,3,-0.53149414
308,37.68936,2.428139,-0.73779726,7.6612563,0.69545716,-0.16982448,71.51186,570.3301,0.19020374,-0.00027007982,569.69073,0.18877034,-0.002333927,scottturnerbreen,29.89006452,520375.941,8668823.821,3,-0.63934326
309,33.923714,3.391428,-0.5428004,7.4388437,0.2933589,-0.18904865,53.62702,572.76624,0.17952317,0.0011950496,571.6231,0.19026506,0.0012193678,scottturnerbreen,27.17840353,520380.718,8668807.002,3,-1.1431274
310,33.638317,3.4206154,-0.56276417,7.187092,0.26212955,-0.22467554,50.782295,574.3618,0.17788087,-0.000355053,573.2491,0.16480736,-0.0007663728,scottturnerbreen,23.99683574,520384.341,8668795.468,3,-1.1127319
311,33.35292,3.4498062,-0.5590515,6.9353395,0.25179324,-0.29915345,49.8177,575.9574,0.1658857,-0.0020082472,574.6512,0.15441608,0.0003009797,scottturnerbreen,22.27530897,520387.37,8668786.255,3,-1.3062134
312,29.362913,3.4386282,0.060471535,6.082085,0.4605549,-0.0848912,39.8177,577.7623,0.15335542,0.0022705074,577.51025,0.1818798,-0.0017519947,scottturnerbreen,21.02308952,520390.284,8668771.133,3,-0.2520752
313,32.288754,2.5861633,-0.2242899,4.9820743,0.6356176,-0.051028013,49.8177,581.2546,0.15337576,0.0008027074,581.27075,0.16809939,0.00018463144,scottturnerbreen,23.21435931,520384.948,8668750.227,3,0.016174316
314,34.77735,2.276832,-0.321311,4.7805376,0.7378773,-0.073100686,59.8177,582.051,0.16257365,0.0009974479,582.17126,0.18264937,-0.0018412597,scottturnerbreen,26.34396279,520377.385,8668744.039,3,0.12023926
315,34.22859,2.1483855,0.39912987,4.0918827,0.7309366,0.22254354,59.8177,583.47815,0.1670352,0.0011662482,583.4849,0.1892806,0.0013663289,scottturnerbreen,28.42998717,520368.29,8668738.841,3,0.0067749023
316,42.384037,0.77796483,-0.19187355,2.802349,0.11588403,0.17897582,109.8177,592.10834,0.18332544,0.0012817378,592.7701,0.17359923,0.0040782928,scottturnerbreen,33.59199901,520318.333,8668707.827,3,0.66174316
317,42.28389,0.66821444,0.026817322,2.824213,0.20287335,0.09176481,119.8177,595.0135,0.18262382,-0.0005438803,595.37714,0.20269771,0.002686596,scottturnerbreen,35.78165874,520309.373,8668702.943,3,0.36364746
318,42.240643,0.50726676,0.030737877,2.924505,0.16728559,0.010263205,153.27719,611.4611,0.19045372,-0.00027580233,612.7272,0.200056,0.00361929,scottturnerbreen,44.5913395,520296.169,8668604.673,4,1.2660522
319,38.506744,1.8602083,2.2486677,2.3679605,0.49675256,0.82206637,73.849396,627.4128,0.19050156,-0.0013499258,629.60944,0.22731496,-0.0035843847,scottturnerbreen,44.27859251,520426.394,8668476.793,4,2.1966553
320,37.2889,1.3978448,1.2540922,2.287813,0.3786412,0.4637941,59.9013,628.0392,0.18475798,-0.0006470685,630.24915,0.20487043,-0.0022589678,scottturnerbreen,42.71483652,520438.761,8668464.416,4,2.209961
321,43.468834,2.0892918,-1.1469698,4.3452954,0.6671348,0.19269472,53.683483,636.5462,0.20121306,0.00068035116,638.7605,0.2080745,-0.0011808402,scottturnerbreen,42.71483652,520472.926,8668422.547,4,2.2142944
322,45.755955,1.8891766,-0.95683384,5.6893206,0.698373,0.09647918,62.08596,640.53107,0.20612743,-0.00040464324,642.6985,0.18808767,-0.00017595291,scottturnerbreen,45.32107734,520475.853,8668402.288,4,2.1674194
323,46.111675,2.1190152,-0.5289593,6.596955,0.9785236,-0.22752559,142.52782,650.2094,0.10782249,-0.0026782989,652.8401,0.185373,0.0011550908,scottturnerbreen,62.1557482,520409.195,8668339.284,4,2.6306763
324,44.04177,1.8634145,-0.34329128,5.661476,0.8970466,-0.12007046,156.27771,650.9603,0.121120386,-0.0017930984,654.4158,0.1419193,0.00049667375,scottturnerbreen,65.07426254,520398.261,8668328.174,4,3.4554443
325,40.105736,1.5280803,0.26683903,3.8452272,0.72316796,0.18842012,178.54834,650.5679,0.13067822,0.000844765,655.97,0.16173492,-0.006384087,scottturnerbreen,68.30543136,520386.962,8668318.113,4,5.4020996
326,38.33225,0.6081963,0.9215946,3.1504698,0.17525485,0.4257962,192.31416,650.6594,0.13221167,0.0021696088,657.56934,0.11908289,-0.016174888,scottturnerbreen,72.31827986,520375.124,8668308.485,4,6.909912
327,38.64961,0.9624779,0.4747467,3.3856816,0.32930472,0.20418322,206.0842,651.6209,0.1223521,0.001340294,656.4711,0.122529246,0.00056743575,scottturnerbreen,75.02822574,520361.866,8668298.239,4,4.8502197
328,40.45725,1.0894432,-0.23435402,4.192271,0.43589753,-0.08273113,228.35063,652.0632,0.12907454,0.0007213595,656.0168,0.0929564,0.0076318737,scottturnerbreen,71.69290449,520343.476,8668284.419,4,3.9536133
329,41.777805,1.3173234,-0.9551029,4.8313694,0.49367976,-0.31483608,238.24333,652.93414,0.13549165,0.00023021677,657.2087,0.14429416,0.0091568,scottturnerbreen,68.61812291,520335.043,8668278.228,5,4.274536
330,41.726284,1.9626863,-0.9075775,4.988916,0.69047177,-0.29328912,227.26398,653.93256,0.13309354,0.00091171276,660.0231,0.2071891,-0.00051174173,scottturnerbreen,66.22081123,520320.82,8668269.27,5,6.090515
331,41.584457,2.1910524,-0.098264694,5.3545136,0.92064995,0.0010448694,185.41504,656.7238,0.14535448,0.0023750307,662.1081,0.10928303,0.0055900575,scottturnerbreen,67.68004712,520278.916,8668244.122,5,5.3842773
332,41.33346,2.0505543,0.13656425,5.3234334,0.97815347,0.119662404,164.49057,659.3937,0.15640801,0.0004428865,663.7304,0.17418425,0.006459427,scottturnerbreen,71.27598687,520260.709,8668234.603,5,4.336731
333,38.98249,1.1273195,0.4187765,4.316679,0.43264663,0.26140243,152.48175,662.4049,0.13974454,-0.00027141557,669.01935,0.25088155,-0.009676551,scottturnerbreen,72.73519608,520253.222,8668219.888,5,6.614441
334,40.53886,0.9247495,-0.7074537,7.173002,0.56174743,-0.33114564,224.465,676.9756,0.12909473,0.000108146574,682.11566,0.1762154,0.0071428297,scottturnerbreen,69.71254052,520318.206,8668107.349,5,5.1400757
335,40.555977,0.76244307,-0.5016165,7.4060936,0.49915183,-0.26453292,227.12535,678.2899,0.13564408,0.00011405983,683.60205,0.18724757,0.0045883176,scottturnerbreen,67.68004712,520321.092,8668102.783,5,5.312134
336,40.555977,0.76244307,-0.5016165,7.4060936,0.49915183,-0.26453292,227.12535,678.2899,0.13564408,0.00011405983,683.60205,0.18724757,0.0045883176,scottturnerbreen,66.01234825,520326.206,8668095.307,5,5.312134
337,40.789165,0.13650835,-0.33915806,7.787778,0.18810658,-0.20297182,239.66522,679.28925,0.12656164,0.00068244914,683.9278,0.16683672,0.008378601,scottturnerbreen,64.50098606,520332.844,8668085.102,5,4.63855
338,79.90331,2.3216407,-0.38045883,4.996276,0.6513411,0.028897464,112.41472,410.63907,0.09212921,-0.00042457582,405.3037,0.10456832,0.00020895014,scottturnerbreen,31.5064665,521405.813,8670065.281,1,-5.3353577
339,78.59257,2.5157366,-0.46452332,4.8920193,0.67493826,0.03528267,106.14463,409.73074,0.093035236,3.5571982e-05,404.21207,0.10370622,0.002087784,scottturnerbreen,30.2550682,521402.018,8670075.471,1,-5.5186768
340,76.55038,2.4032025,-0.18285942,4.84332,0.6478401,0.013889074,99.87454,408.81732,0.09249105,0.0013978959,403.23108,0.075891465,0.0046597477,scottturnerbreen,28.42998717,521399.439,8670085.941,1,-5.5862427
341,76.55038,2.4032025,-0.18285942,4.84332,0.6478401,0.013889074,99.87454,408.81732,0.09249105,0.0013978959,403.23108,0.075891465,0.0046597477,scottturnerbreen,27.23055464,521398.934,8670090.521,1,-5.5862427
342,79.85705,2.12501,-0.5536976,4.7442846,0.5555724,-0.015912533,132.74503,412.32202,0.095074914,-0.0020213127,407.57443,0.12179825,-0.0016313555,scottturnerbreen,34.4783067,521410.774,8670046.023,1,-4.747589
343,81.84817,1.7866257,-1.5215664,5.1326227,0.41461208,-0.18669176,145.2852,413.88776,0.07417894,-0.001185417,409.78714,0.091136724,-0.0043105124,scottturnerbreen,35.46885853,521415.401,8670030.647,1,-4.1006165
344,80.17536,3.4152534,-2.5463963,4.7797985,0.532616,-0.29299802,159.34541,414.28458,0.07645679,0.0002193451,409.9556,0.065914996,-0.004688263,scottturnerbreen,36.98070286,521418.319,8670021.317,1,-4.3289795
345,78.63792,2.702805,-1.5232735,4.5894346,0.4529656,-0.17710072,177.5257,416.21866,0.1042768,-0.00069971103,410.53445,0.108370915,0.004235172,scottturnerbreen,35.83379185,521424.61,8669985.142,1,-5.684204
346,79.62291,1.7538558,-0.9088898,4.845405,0.34820694,-0.12952161,175.59335,417.34808,0.101578966,-0.0024673464,412.06357,0.10078856,0.0007695197,scottturnerbreen,36.77217602,521414.83,8669976.318,1,-5.2845154
347,82.61786,1.6791161,-0.23736191,5.4842553,0.33969966,-0.036595345,159.65152,418.8272,0.074140966,-0.0038043973,413.22424,0.07207326,0.0015743256,scottturnerbreen,34.42617161,521395.745,8669979.884,2,-5.6029663
348,82.61786,1.6791161,-0.23736191,5.4842553,0.33969966,-0.036595345,159.65152,418.8272,0.074140966,-0.0038043973,413.22424,0.07207326,0.0015743256,scottturnerbreen,33.07062996,521395.143,8669980.098,2,-5.6029663
349,82.61786,1.6791161,-0.23736191,5.4842553,0.33969966,-0.036595345,159.65152,418.8272,0.074140966,-0.0038043973,413.22424,0.07207326,0.0015743256,scottturnerbreen,31.45432617,521388.129,8669982.628,2,-5.6029663
350,85.99509,0.95843583,-0.5934696,6.1831803,0.20614174,-0.111395,137.6711,418.52835,0.09127027,-0.0015890119,413.84625,0.038073163,-0.002224636,scottturnerbreen,28.89930918,521373.642,8669987.371,1,-4.6820984
351,85.99509,0.95843583,-0.5934696,6.1831803,0.20614174,-0.111395,137.6711,418.52835,0.09127027,-0.0015890119,413.84625,0.038073163,-0.002224636,scottturnerbreen,27.33485638,521368.303,8669988.899,1,-4.6820984
352,86.0913,0.694188,-0.22796822,6.2230387,0.20300093,-0.02624631,129.70018,418.65967,0.09148881,-0.0008218762,413.94745,0.044600617,-0.0007061959,scottturnerbreen,25.77025833,521364.005,8669989.984,1,-4.712219
353,86.0913,0.694188,-0.22796822,6.2230387,0.20300093,-0.02624631,129.70018,418.65967,0.09148881,-0.0008218762,413.94745,0.044600617,-0.0007061959,scottturnerbreen,24.57061746,521358.264,8669991.083,1,-4.712219
354,86.18751,0.67679465,0.053417206,6.262897,0.2619081,0.04184234,121.72926,418.677,0.091791585,-0.00013532638,413.90488,0.08664132,0.0006116868,scottturnerbreen,23.11002479,521356.725,8669991.357,1,-4.7721252
355,87.01471,0.645107,-0.51171875,6.721087,0.38725826,-0.04666114,99.74885,417.9328,0.09225511,0.0023898124,413.32187,0.09925288,0.0036441805,scottturnerbreen,20.97090953,521335.915,8669994.896,1,-4.6109314
356,87.01471,0.645107,-0.51171875,6.721087,0.38725826,-0.04666114,99.74885,417.9328,0.09225511,0.0023898124,413.32187,0.09925288,0.0036441805,scottturnerbreen,18.98777899,521329.397,8669996.114,1,-4.6109314
357,86.70619,1.0344722,-0.7330704,6.78545,0.41502485,-0.06684458,91.77793,418.13498,0.098439984,0.0034503937,413.88434,0.11780302,0.0037392615,scottturnerbreen,17.10838137,521326.998,8669996.467,1,-4.250641
358,86.70619,1.0344722,-0.7330704,6.78545,0.41502485,-0.06684458,91.77793,418.13498,0.098439984,0.0034503937,413.88434,0.11780302,0.0037392615,scottturnerbreen,15.75052109,521322.431,8669997.064,1,-4.250641
359,85.12511,1.6401498,-0.31813812,6.733775,0.37842008,-0.029009223,83.80701,418.8624,0.10622886,0.0015634538,414.8445,0.13550995,2.9087067e-05,scottturnerbreen,14.65337718,521317.037,8669997.574,2,-4.0178833
360,85.12511,1.6401498,-0.31813812,6.733775,0.37842008,-0.029009223,83.80701,418.8624,0.10622886,0.0015634538,414.8445,0.13550995,2.9087067e-05,scottturnerbreen,12.09135577,521309.361,8669997.787,2,-4.0178833
361,83.54403,2.0429077,-1.9073486e-06,6.682101,0.3387392,-2.3841858e-07,75.83609,419.5405,0.0974543,-0.0004731177,415.94824,0.10801627,-0.0060290336,scottturnerbreen,10.93973678,521307.177,8669997.641,2,-3.5922546
362,83.54403,2.0429077,-1.9073486e-06,6.682101,0.3387392,-2.3841858e-07,75.83609,419.5405,0.0974543,-0.0004731177,415.94824,0.10801627,-0.0060290336,scottturnerbreen,9.36727927,521304.995,8669997.346,2,-3.5922546
363,83.54403,2.0429077,-1.9073486e-06,6.682101,0.3387392,-2.3841858e-07,75.83609,419.5405,0.0974543,-0.0004731177,415.94824,0.10801627,-0.0060290336,scottturnerbreen,8.52725183,521302.213,8669996.67,2,-3.5922546
364,72.51501,2.651549,-0.4457245,5.3427587,0.6013201,-0.05719316,79.54424,407.3656,0.07268499,0.0030771256,402.34366,0.025902476,0.002010441,scottturnerbreen,25.45731893,521397.645,8670104.217,1,-5.021942
365,72.51501,2.651549,-0.4457245,5.3427587,0.6013201,-0.05719316,79.54424,407.3656,0.07268499,0.0030771256,402.34366,0.025902476,0.002010441,scottturnerbreen,24.41413428,521396.693,8670110.08,1,-5.021942
366,69.86391,3.1155624,-1.0250683,5.2694745,0.58670825,-0.13958156,73.27415,406.86768,0.06131113,0.00020265568,402.08533,0.0505224,-0.0015222549,scottturnerbreen,23.21435931,521395.038,8670120.1,1,-4.7823486
367,63.430523,0.15265812,0.34110165,1.995012,0.035411574,0.05270788,168.10265,395.2961,0.08736437,-0.0013997079,389.8361,0.092035554,0.00048542046,scottturnerbreen,29.10789317,521563.982,8670171.253,1,-5.460022
368,63.414433,0.31939,0.074370384,2.0185242,0.042373467,0.014274329,174.98524,394.84146,0.10169401,-0.0017351153,388.96826,0.08519876,-0.0014278413,scottturnerbreen,28.16924775,521577.166,8670170.292,1,-5.8731995
369,62.540127,0.85147935,0.036899567,1.9636343,0.10304294,0.018810242,175.5995,392.7826,0.094849825,-0.0006398199,387.2877,0.101503536,-0.0031088826,scottturnerbreen,27.38700701,521589.694,8670170.716,1,-5.4949036
370,60.06151,1.6451656,-0.019443512,1.7227141,0.14291874,0.00739941,179.86626,391.1211,0.09135019,-0.0015034676,385.54428,0.14423762,-0.0020631792,scottturnerbreen,26.65688323,521604.606,8670192.795,1,-5.5768127
371,57.99786,2.4954665,0.4012432,1.5455645,0.2216512,0.04953429,166.61452,390.75793,0.06984147,-0.0026146886,384.88046,0.10284591,-0.0018369677,scottturnerbreen,26.44827031,521603.714,8670209.188,1,-5.877472
372,57.539185,3.5335724,1.8865404,1.5665522,0.38856322,0.23289725,152.10524,390.3861,0.03900327,-0.005673695,384.47952,0.08671158,-0.0030303001,scottturnerbreen,25.56163285,521602.667,8670228.593,1,-5.9065857
373,64.62667,3.9024765,3.8146973e-06,2.5191288,0.492282,5.9604645e-08,137.59596,389.62378,0.053810254,-0.004712963,383.79913,0.07594389,-0.0017041207,scottturnerbreen,24.30981103,521602.981,8670247.188,1,-5.824646
374,64.62667,3.9024765,3.8146973e-06,2.5191288,0.492282,5.9604645e-08,137.59596,389.62378,0.053810254,-0.004712963,383.79913,0.07594389,-0.0017041207,scottturnerbreen,23.31869279,521602.951,8670251.032,1,-5.824646
375,71.714165,2.197785,-2.6610546,3.4717054,0.3902568,-0.16574818,123.08669,388.5512,0.080236346,-0.0036971092,382.9537,0.086788535,-0.0035300255,scottturnerbreen,23.68385189,521602.162,8670269.176,1,-5.5975037
376,68.15744,4.3435216,-1.2789955,3.7612891,0.03234594,-0.07966459,108.577415,387.03888,0.07638123,-0.00065097807,381.4798,0.08872248,-0.0015828132,scottturnerbreen,22.27530897,521601.334,8670289.7,1,-5.559082
377,68.15744,4.3435216,-1.2789955,3.7612891,0.03234594,-0.07966459,108.577415,387.03888,0.07638123,-0.00065097807,381.4798,0.08872248,-0.0015828132,scottturnerbreen,21.17962738,521601.296,8670291.113,1,-5.559082
378,63.821083,4.357633,1.9073486e-06,3.7467518,0.020272082,-1.1920929e-07,100.94504,386.3212,0.071963035,-0.00029239658,380.67126,0.09036144,-0.0011832234,scottturnerbreen,20.08379288,521601.586,8670300.307,1,-5.649933
379,55.148365,4.402453,0.0109119415,3.7176766,0.015433508,0.026150286,85.14333,384.93088,0.0687568,-0.000121402656,378.85117,0.09106821,0.0026538847,scottturnerbreen,17.73492936,521605.941,8670315.743,1,-6.079712
380,51.81247,4.2191653,0.04347515,3.7096107,0.046146277,-0.010455012,83.37245,384.28094,0.061009947,-0.00032043457,378.3115,0.060469918,-0.00086746213,scottturnerbreen,16.63840887,521608.748,8670324.829,1,-5.969452
381,51.81247,4.2191653,0.04347515,3.7096107,0.046146277,-0.010455012,83.37245,384.28094,0.061009947,-0.00032043457,378.3115,0.060469918,-0.00086746213,scottturnerbreen,15.5938109,521609.339,8670326.252,1,-5.969452
382,51.81247,4.2191653,0.04347515,3.7096107,0.046146277,-0.010455012,83.37245,384.28094,0.061009947,-0.00032043457,378.3115,0.060469918,-0.00086746213,scottturnerbreen,14.96688967,521610.52,8670329.099,1,-5.969452
383,43.66121,4.324529,0.18000698,3.8599246,0.07525404,-0.028250635,67.57075,383.0968,0.05651691,0.0017284395,377.62213,0.03894844,-0.003030777,scottturnerbreen,13.03290344,521613.281,8670344.435,1,-5.4746704
384,43.66121,4.324529,0.18000698,3.8599246,0.07525404,-0.028250635,67.57075,383.0968,0.05651691,0.0017284395,377.62213,0.03894844,-0.003030777,scottturnerbreen,11.82971342,521613.92,8670349.972,1,-5.4746704
385,43.66121,4.324529,0.18000698,3.8599246,0.07525404,-0.028250635,67.57075,383.0968,0.05651691,0.0017284395,377.62213,0.03894844,-0.003030777,scottturnerbreen,10.67784818,521614.157,8670352.157,1,-5.4746704
390,45.701458,4.9807253,-0.6178169,4.2388897,0.06673338,-0.17433256,68.38807,381.04156,0.036591843,-1.1253287e-05,373.50748,0.07664204,0.004445076,scottturnerbreen,7.84374116,521650.84,8670380.904,1,-7.534088
391,45.701458,4.9807253,-0.6178169,4.2388897,0.06673338,-0.17433256,68.38807,381.04156,0.036591843,-1.1253287e-05,373.50748,0.07664204,0.004445076,scottturnerbreen,8.5797895,521656.119,8670378.422,1,-7.534088
392,49.714027,5.021929,-1.2808027,4.3022265,0.07825341,-0.21693385,74.51804,380.8297,0.044931058,-0.0015558244,373.22903,0.05252083,0.0023669242,scottturnerbreen,9.36727927,521658.774,8670377.423,1,-7.6006775
393,49.714027,5.021929,-1.2808027,4.3022265,0.07825341,-0.21693385,74.51804,380.8297,0.044931058,-0.0015558244,373.22903,0.05252083,0.0023669242,scottturnerbreen,10.25868385,521661.426,8670376.572,1,-7.6006775
394,58.488678,2.8844717,-1.6832132,4.1217213,0.36664677,-0.19051182,94.67883,380.26468,0.058679998,-0.00075607304,373.5742,0.040740598,-0.0042772293,scottturnerbreen,11.14920225,521681.796,8670370.984,1,-6.6904907
395,61.09902,2.6775439,-1.4138594,4.1380277,0.35382518,-0.17749655,100.80881,379.56967,0.06368911,-0.0017058373,373.30984,0.078327276,-0.0077817915,scottturnerbreen,11.56802142,521689.166,8670369.057,1,-6.2598267
396,61.09902,2.6775439,-1.4138594,4.1380277,0.35382518,-0.17749655,100.80881,379.56967,0.06368911,-0.0017058373,373.30984,0.078327276,-0.0077817915,scottturnerbreen,10.46828893,521693.729,8670367.754,1,-6.2598267
397,63.709362,2.6266537,-1.3583851,4.1543345,0.34098682,-0.16381085,106.938774,379.29562,0.08098725,-0.002256012,372.40155,0.11412178,-0.006536198,scottturnerbreen,9.73445114,521699.134,8670366.055,1,-6.8940735
398,63.709362,2.6266537,-1.3583851,4.1543345,0.34098682,-0.16381085,106.938774,379.29562,0.08098725,-0.002256012,372.40155,0.11412178,-0.006536198,scottturnerbreen,8.5797895,521700.52,8670365.705,1,-6.8940735
399,63.709362,2.6266537,-1.3583851,4.1543345,0.34098682,-0.16381085,106.938774,379.29562,0.08098725,-0.002256012,372.40155,0.11412178,-0.006536198,scottturnerbreen,7.58056086,521706.633,8670364.749,1,-6.8940735
400,66.3197,2.6103678,-1.7863455,4.1706414,0.32814932,-0.15750796,113.06875,378.19876,0.082932,-0.0011628154,371.23215,0.12718268,-0.0036915778,scottturnerbreen,6.63138718,521711.747,8670363.964,1,-6.966614
401,68.930046,1.8014385,-2.3415918,4.1869483,0.31489348,-0.15351313,119.198715,377.7967,0.08520657,-0.0010626795,369.9305,0.124498755,-0.00129776,scottturnerbreen,6.94811701,521726.773,8670364.9,1,-7.8661804
402,68.930046,1.8014385,-2.3415918,4.1869483,0.31489348,-0.15351313,119.198715,377.7967,0.08520657,-0.0010626795,369.9305,0.124498755,-0.00129776,scottturnerbreen,7.79111928,521726.773,8670364.9,1,-7.8661804
403,69.86692,0.9772197,-2.0133152,4.1729083,0.32939667,-0.15583616,125.32869,376.6175,0.08585141,-0.002191925,368.7513,0.10936102,0.00066280353,scottturnerbreen,8.4221605,521734.504,8670365.472,1,-7.8661804
404,70.294655,1.1878657,-1.4162312,4.1496353,0.35177767,-0.16008121,131.45866,376.0989,0.10869924,-0.0023456572,367.74728,0.09439366,0.0010441784,scottturnerbreen,8.78988909,521743.425,8670363.573,1,-8.351624
405,68.56289,2.1599905,-0.32135773,3.663931,0.46543086,-0.044642568,139.98146,374.35608,0.12919182,-0.0016901016,366.95956,0.08483113,0.0012405396,scottturnerbreen,7.94896462,521750.837,8670359.075,1,-7.396515
406,66.06735,2.5635095,-0.03603363,3.119261,0.4987413,-0.00013834238,126.085815,373.3712,0.14246239,-0.0009662629,366.33078,0.0917027,-0.0029844283,scottturnerbreen,6.36713768,521760.986,8670353.361,1,-7.0404053
407,66.06735,2.5635095,-0.03603363,3.119261,0.4987413,-0.00013834238,126.085815,373.3712,0.14246239,-0.0009662629,366.33078,0.0917027,-0.0029844283,scottturnerbreen,5.73155429,521765.826,8670352.881,1,-7.0404053
408,68.1815,2.9819055,-0.49007988,3.461926,0.51806724,-0.067940176,123.081375,370.7294,0.15936726,-0.0008240703,363.6481,0.16826776,-0.0039386745,scottturnerbreen,4.93338132,521785.975,8670353.876,1,-7.081299
409,67.55054,2.893058,-0.30766964,3.352126,0.4932312,-0.050430715,117.44801,368.42886,0.16419686,-0.0005565643,361.7753,0.20293194,0.0007060049,scottturnerbreen,3.85862795,521792.475,8670353.721,1,-6.6535645
411,63.67908,2.6616147,-0.18588734,2.7053523,0.43515408,-0.023729354,97.919014,364.9085,0.1572579,0.0024535176,358.74643,0.12539749,0.0039895056,scottturnerbreen,4.02093467,521808.272,8670351.757,1,-6.162079
412,63.67908,2.6616147,-0.18588734,2.7053523,0.43515408,-0.023729354,97.919014,364.9085,0.1572579,0.0024535176,358.74643,0.12539749,0.0039895056,scottturnerbreen,3.03769823,521812.797,8670352.115,1,-6.162079
413,63.15506,2.6580663,-0.42833138,2.622393,0.42104015,-0.05467823,92.28565,364.1415,0.1355934,0.0013925551,357.69272,0.15715902,-0.00023679715,scottturnerbreen,3.09306046,521820.697,8670352.578,1,-6.4487915
414,63.15506,2.6580663,-0.42833138,2.622393,0.42104015,-0.05467823,92.28565,364.1415,0.1355934,0.0013925551,357.69272,0.15715902,-0.00023679715,scottturnerbreen,3.91278431,521825.887,8670351.844,1,-6.4487915
415,61.887486,2.7165754,-0.29899693,2.4445157,0.40829274,-0.03816822,83.902565,362.19714,0.14794388,-0.00023965805,355.6862,0.2415354,0.004548549,scottturnerbreen,4.12888273,521828.538,8670351.099,1,-6.510956
416,60.393692,2.625783,-0.05655384,2.237761,0.37757787,-0.0072194934,74.485146,361.1994,0.1485576,-0.0007003787,353.13995,0.22827373,0.014615632,scottturnerbreen,3.80441439,521837.847,8670347.461,1,-8.059448
417,54.94112,1.8213936,0.7033844,1.487576,0.21603085,0.11553064,58.341015,358.4067,0.18109724,0.002000904,351.99734,0.21401823,-0.00647192,scottturnerbreen,3.42308925,521851.559,8670331.574,1,-6.409363
418,53.807487,1.6885458,1.012042,1.3692694,0.1841688,0.1429415,48.92359,357.24426,0.15465555,0.000530815,349.6816,0.2694366,-0.0051574707,scottturnerbreen,2.92661537,521860.721,8670327.555,1,-7.5626526
419,79.1504,2.9497855,-1.5264816,4.6528893,0.48072544,-0.15109998,171.48712,415.55316,0.09505863,0.0004553795,409.99478,0.09186532,0.0050764084,scottturnerbreen,36.25085423,521423.645,8669999.004,1,-5.55838
420,87.01471,0.645107,-0.51171875,6.721087,0.38725826,-0.04666114,99.74885,417.9328,0.09225511,0.0023898124,413.32187,0.09925288,0.0036441805,scottturnerbreen,17.94375939,521329.397,8669996.114,1,-4.6109314
421,87.01471,0.645107,-0.51171875,6.721087,0.38725826,-0.04666114,99.74885,417.9328,0.09225511,0.0023898124,413.32187,0.09925288,0.0036441805,scottturnerbreen,19.87504307,521332.62,8669995.588,1,-4.6109314
422,83.54403,2.0429077,-1.9073486e-06,6.682101,0.3387392,-2.3841858e-07,75.83609,419.5405,0.0974543,-0.0004731177,415.94824,0.10801627,-0.0060290336,scottturnerbreen,6.57856093,521299.808,8669995.441,2,-3.5922546
423,84.114136,2.2696264,-0.42891693,6.3357525,0.2949009,0.044306397,73.903755,420.88638,0.081439085,0.0010587692,417.0812,0.07276982,-0.0018802641,scottturnerbreen,6.15551055,521292.116,8669989.367,2,-3.8051758
424,86.26533,1.3444914,-1.099163,6.0410786,0.20079821,0.11627543,79.94234,421.49728,0.0840178,0.0017479896,417.70203,0.07033143,-1.9359635e-05,scottturnerbreen,7.36988166,521289.883,8669982.634,2,-3.7952576
